ORIGEN,DESTINO,CANTI,FOBDOL,FOBPES
USA,6,20,8463,34167546
USA,6,21900,20845,85762745
USA,6,154888,164372,663368502
USA,6,504000,154828,628624782
USA,6,1,1,4005
USA,6,5,34,136617
USA,6,8,42,166074
USA,6,8,8,32040
USA,6,6066,15278,62524132
USA,6,174,47800,195612433
USA,6,3388,16599,65792250
USA,6,2900,20720,84059797
USA,6,553350,109532,450896278
USA,6,1,2085485,8289990569
USA,6,2300,28272,116383039
USA,6,13958,31522,127258325
USA,6,1445,10330,41610012
USA,6,1403,8080,32542143
USA,6,2144,37855,154915848
USA,6,48510,34956,143820479
USA,6,10162,34232,138084778
USA,6,17770,39665,158258987
USA,6,1450,97717,394503105
USA,6,238,26282,104472123
USA,6,3057,131252,521739864
USA,6,600,692,2792444
USA,6,300,1081,4373895
USA,6,1592,12403,50348545
USA,6,1785,2151,8700267
USA,6,500,649,2622552
USA,6,4520,5178,20903197
USA,6,750,973,3927378
USA,6,75,217,878953
USA,6,37,1074,4342833
USA,6,216,1277,5164516
USA,6,69,428,1730727
USA,6,8703,25582,103299558
USA,6,524,3701,14942044
USA,6,410,3367,13605111
USA,6,121,1647,6647799
USA,6,498,6164,24883463
USA,6,46,233,943989
USA,6,108,1439,5815080
USA,6,52428,49964,201714161
USA,6,637,1853,7482043
USA,6,534,5015,20272586
USA,6,2045,11783,47590218
USA,6,1363,7388,29836792
USA,6,149,2222,8981811
USA,6,363,5092,20583834
USA,6,528,1545,6237297
USA,6,231,1511,6099064
USA,6,336,2254,9114748
USA,6,575,3649,14747072
USA,6,706,5573,22520968
USA,6,184,336,1355850
USA,6,21461,31272,126321953
USA,6,547,5603,22621990
USA,6,2458,5856,23647096
USA,6,156645,135881,549148491
USA,6,48,2739,11059317
USA,6,7995,56591,231589047
USA,6,184,3043,12302550
USA,6,34160,64659,266175087
USA,6,254960,394523,1624088449
USA,6,91,60,237814
USA,6,2,10,39636
USA,6,8,40,158543
USA,6,3,15,59454
USA,6,1,5,19818
USA,6,49,30,118907
USA,6,1,5,19818
USA,6,2,10,39636
USA,6,1,5,19818
USA,6,8,40,158543
USA,6,3,15,59454
USA,6,50,3302,13127735
USA,6,40032,69524,282054697
USA,6,1487,7659,30894580
USA,6,24024,25147,101438441
USA,6,6342,15983,63769973
USA,6,93600,141968,578866002
USA,6,600,3878,15654850
USA,6,19706,72161,291327910
USA,6,51,239,963758
USA,6,921,10458,42520438
USA,6,113400,25855,106435258
USA,6,19225,42652,170931097
USA,6,200,878,3490447
USA,6,112,146,581238
USA,6,102,489,1942825
USA,6,37,1029,4090845
USA,6,814,3806,15127205
USA,6,207,837,3325719
USA,6,205,1591,6324209
USA,6,304,3528,14024595
USA,6,43,383,1523453
USA,6,276,3431,13640124
USA,6,60,974,3870545
USA,6,36,437,1736319
USA,6,424,4394,17467181
USA,6,1393,9653,38372061
USA,6,10891,46428,186344647
USA,6,95,593,2356433
USA,6,11679,28521,117056087
USA,6,464,5529,21979306
USA,6,76,982,3902425
USA,6,130,967,3843753
USA,6,571,2833,11259840
USA,6,1896,6211,24689284
USA,6,240,1561,6206030
USA,6,71,305,1213038
USA,6,228,1498,5954685
USA,6,20,249,989320
USA,6,276,2142,8515597
USA,6,576,505,2006307
USA,6,3321,3993,15873011
USA,6,432,5615,22321720
USA,6,233,3811,15148909
USA,6,136550,17431,69290907
USA,6,73000,2265,9001989
USA,6,173752,75222,301266981
USA,6,1537,28000,115264520
USA,6,5000,2712,10782432
USA,6,16,1974,7847146
USA,6,975,3071,12213870
USA,6,1000,14850,59056074
USA,6,37,2332,9273991
USA,6,17,1400,5567576
USA,6,14,1580,6283407
USA,6,168,5159,20829720
USA,6,1336,9192,37201076
USA,6,9,81499,323026991
USA,6,62,17251,68375546
USA,6,1042,23649,95709174
USA,6,21,1778,7068783
USA,6,21600,40320,164402381
USA,6,1,38000,154285700
USA,6,19211,80131,320929863
USA,6,3369,33881,137032488
USA,6,15845,128817,513964064
USA,6,192356,781991,3101544631
USA,6,8494,39243,159207308
USA,6,3528,30026,121815100
USA,6,1521,59141,240454886
USA,6,19300,74588,302598797
USA,6,231703,968453,3877278481
USA,6,11118,51414,209636848
USA,6,2611,22270,90805241
USA,6,63012,229490,908266777
USA,6,571400,2240003,8970582053
USA,6,153946,618366,2536816868
USA,6,19229,79484,327293915
USA,6,884076,3566092,14486057790
USA,6,287,36244,144609573
USA,6,79920,104943,424443579
USA,6,19692,25842,104520169
USA,6,40880,53728,216910023
USA,6,56290,10484,42403614
USA,6,1500,1494,6113941
USA,6,360,252,1031267
USA,6,15480,6966,28507171
USA,6,17880,13981,57215684
USA,6,7200,5328,21209010
USA,6,975,4082,16249135
USA,6,7200,3096,12324154
USA,6,13359,9960,39648429
USA,6,1,10000,40445100
USA,6,96279,373814,1486327964
USA,6,111920,527363,2096316063
USA,6,1402,10664,42388571
USA,6,3336,19064,76351903
USA,6,6854,49174,198883117
USA,6,154034,637001,2532134755
USA,6,21000,20986,84878087
USA,6,257414,1062531,4228191642
USA,6,41775,206760,834971669
USA,6,38535,160394,637581539
USA,6,3609,33903,136757164
USA,6,115493,478233,1910794174
USA,6,31187,104495,414171582
USA,6,60025,171019,691448964
USA,6,1020,10538,42509791
USA,6,23800,23800,97397454
USA,6,384752,1623363,6487894413
USA,6,5,20842,84739195
USA,6,1998,5999,24264633
USA,6,1354,7500,30874425
USA,6,2909,45202,186076866
USA,6,16481,78566,316128021
USA,6,2,193096,767573979
USA,6,12326,134977,544929127
USA,6,1427,14432,58262788
USA,6,5,8125,32156881
USA,6,13,45250,180876067
USA,6,18144,35263,142245754
USA,6,38612,61928,249522945
USA,6,17777,83486,336273687
USA,6,5934,105330,419285086
USA,6,443,41830,169837902
USA,6,3600,3132,12716390
USA,6,23760,46507,185130174
USA,6,23100,30800,126043764
USA,6,19602,35118,143714445
USA,6,10,10,40923
USA,6,117,213358,854510270
USA,6,18576,51225,203712317
USA,6,5400,10721,42637451
USA,6,132,547540,2192929191
USA,6,21600,41200,166193796
USA,6,57985,96109,384198161
USA,6,245,3071,12419881
USA,6,59388,306646,1239118308
USA,6,216,1012156,4011751157
USA,6,4,127784,506480829
USA,6,92400,166600,683887946
USA,6,19181,75693,300013394
USA,6,41382,74666,302179893
USA,6,17280,59098,236689434
USA,6,20,20,80941
USA,6,40,233870,929652788
USA,6,21600,41200,166193796
USA,6,12118,27284,110060712
USA,6,574,5601,22265274
USA,6,68266,342095,1374014432
USA,6,4952,3813,15113251
USA,6,46200,58800,236390364
USA,6,1,7263,29720915
USA,6,25401,17600,69961584
USA,6,12069,109940,438646990
USA,6,18727,25294,102303858
USA,6,2380,35154,142730513
USA,6,17188,32043,129599771
USA,6,24132,42000,166469940
USA,6,19468,181939,723542134
USA,6,19247,74830,296158306
USA,6,2,10000,39577700
USA,6,10,178220,705353769
USA,6,19875,38721,153987818
USA,6,227520,342803,1372117605
USA,6,327105,1487064,5927085081
USA,6,25209,39509,157120176
USA,6,24299,38575,153554345
USA,6,24132,40600,162605436
USA,6,25651,37266,150721496
USA,6,77105,303297,1206165312
USA,6,137,1368,5532890
USA,6,35,324,1310421
USA,6,219,2280,9221483
USA,6,81720,54000,213719580
USA,6,45655,67449,268366724
USA,6,19068,12726,50366581
USA,6,81720,54000,213719580
USA,6,46512,75275,306698419
USA,6,315555,1389072,5563440353
USA,6,1656,5902,23825719
USA,6,1656,795,3209970
USA,6,1656,1114,4497430
USA,6,1656,749,3023048
USA,6,1656,986,3982284
USA,6,1656,6758,27281957
USA,6,1656,8430,34035288
USA,6,20160,27216,108186049
USA,6,1694,1382449,5553958988
USA,6,21344,21780,86577460
USA,6,24320,42906,170553622
USA,6,15470,24479,97306228
USA,6,28320,671821,2671725421
USA,6,14760,209592,862322270
USA,6,1,2450,9882884
USA,6,56640,1372805,5457023109
USA,6,24624,55729,221527791
USA,6,11,109,433603
USA,6,492,8020,31878632
USA,6,231,3142,12488143
USA,6,1451,20254,80510837
USA,6,1,32500,129371775
USA,6,1,23923,95229568
USA,6,19217,76258,312074702
USA,6,19976,37137,147623712
USA,6,5182,88180,355999414
USA,6,48152,220055,880243696
USA,6,600,26511,107224005
USA,6,4000,43511,175980675
USA,6,5898,25802,106245318
USA,6,4378,12615,51929960
USA,6,2425,7079,29140517
USA,6,56,3740,14866837
USA,6,955,1500,5962635
USA,6,31,200,795018
USA,6,36,260,1033523
USA,6,440,3210,12760039
USA,6,101,600,2385054
USA,6,232,790,3140321
USA,6,13,238,946071
USA,6,200,550,2186300
USA,6,597,1424,5660528
USA,6,216,956,3800186
USA,6,166,1908,7584472
USA,6,216,2550,10136480
USA,6,421,2955,11746391
USA,6,154,800,3180072
USA,6,5,22,87452
USA,6,68,625,2484431
USA,6,90,320,1272029
USA,6,79,748,2973367
USA,6,48,200,795018
USA,6,40,270,1073274
USA,6,50231,154089,634445161
USA,6,61,208,826819
USA,6,52,185,735392
USA,6,2430,4996,19859550
USA,6,3940,11351,46725766
USA,6,11,164,674297
USA,6,8150,59368,244393468
USA,6,281,819,3255599
USA,6,671,8763,34833714
USA,6,5912,81015,322041916
USA,6,827,2606,10727834
USA,6,180,900,3577581
USA,6,60775,277742,1132475321
USA,6,18855,80387,319546554
USA,6,9699,44829,178197640
USA,6,1587600,97068,399699110
USA,6,2002,2840,11256539
USA,6,9301,30076,120001208
USA,6,89430,658465,2663168641
USA,6,31,120,475628
USA,6,2200,3410,13515774
USA,6,30,320,1268342
USA,6,221,1100,4359927
USA,6,41,280,1109800
USA,6,1244,6395,25347030
USA,6,18,160,634171
USA,6,8896,43181,171149450
USA,6,1572,11180,44312713
USA,6,179,1890,7491147
USA,6,556,2205,8739672
USA,6,64,905,3587031
USA,6,500,1560,6183169
USA,6,384,2000,7927140
USA,6,240,1100,4359927
USA,6,23,200,792714
USA,6,154,4080,16171366
USA,6,449,3720,14744480
USA,6,59524,317359,1289158921
USA,6,231,1920,7610054
USA,6,5433,12344,48926308
USA,6,10595,22401,91338733
USA,6,3596,17497,71341337
USA,6,2757,10206,41614434
USA,6,9387,42426,167913537
USA,6,89447,658566,2606452362
USA,6,48,371,1476510
USA,6,920,35617,141781195
USA,6,7,176,714586
USA,6,250,740,3004511
USA,6,144981,181358,733072116
USA,6,96013,402938,1644093104
USA,6,750,6000,24360900
USA,6,3505,6245,25355637
USA,6,49,328,1331729
USA,6,600,3800,15428570
USA,6,45,510,2070676
USA,6,610,3825,15530074
USA,6,338,3545,14393232
USA,6,98,420,1705263
USA,6,900,2570,10434586
USA,6,273,567,2302105
USA,6,15540,61976,250801111
USA,6,226,2215,8993232
USA,6,678,3358,13633984
USA,6,108,540,2192481
USA,6,701,8455,34328568
USA,6,96,680,2760902
USA,6,192,1000,4060150
USA,6,117,994,4035789
USA,6,15114,34991,142266058
USA,6,19,200,812030
USA,6,51,2150,8729322
USA,6,240,820,3329323
USA,6,69,480,1948872
USA,6,54974,275723,1094170649
USA,6,1584,12640,51391586
USA,6,3077,7646,31043907
USA,6,35410,98965,404623568
USA,6,10830,30520,124707108
USA,6,360,1200,4872180
USA,6,8,121,481900
USA,6,4,180,730827
USA,6,18768,113146,460028323
USA,6,20655,78800,320383358
USA,6,5,46,181439
USA,6,10,33,131322
USA,6,23600,1748,7070167
USA,6,739,2191,8860753
USA,6,969,11454,46326020
USA,6,721,8527,34489316
USA,6,600,5810,23498603
USA,6,2736,8818,35664489
USA,6,3294,7929,32068920
USA,6,3560,21895,87357883
USA,6,6005,40407,163425343
USA,6,8371300,25145,101700741
USA,6,16540,344692,1405460948
USA,6,22955,72483,288126607
USA,6,6300,28717,114152501
USA,6,126,7100,28435926
USA,6,13404,70561,279675048
USA,6,15523,92221,372988757
USA,6,6970,21580,87280849
USA,6,11986,31900,128786361
USA,6,1199,4180,16875454
USA,6,2665,7818,31564770
USA,6,19276,87541,360171077
USA,6,25785,40306,163019233
USA,6,25400,24293,99414154
USA,6,1335,4180,16875454
USA,6,2003,5768,23288127
USA,6,2670,4195,16936819
USA,6,639,1210,4885000
USA,6,140372,699405,2790631893
USA,6,10600,8230,32620181
USA,6,6272,18231,74123824
USA,6,435,1892,7550468
USA,6,959,5034,20085186
USA,6,13500,24312,96363265
USA,6,16000,15664,62085281
USA,6,2052,5018,19887371
USA,6,90,3,12112
USA,6,34,18,71818
USA,6,80490,137063,564233616
USA,6,46632,107568,437349061
USA,6,18841,35323,140473919
USA,6,14152,76084,313205810
USA,6,21718,58945,239658276
USA,6,12548,34293,139428177
USA,6,15317,87461,353097724
USA,6,2065,8124,32799464
USA,6,36652,83780,344077721
USA,6,48,403,1601870
USA,6,325,9254,36814101
USA,6,3022,98976,393104123
USA,6,14383,37778,150172540
USA,6,799,2615,10393668
USA,6,5393,15588,61964100
USA,6,217977,797870,3222884281
USA,6,25400,24293,96925600
USA,6,2204,14930,59689956
USA,6,20110,56932,229821926
USA,6,40460,108218,442782463
USA,6,96,902,3573951
USA,6,24,523,2072717
USA,6,1774004,75811,310244898
USA,6,248,37944,155279370
USA,6,100,1802,7172650
USA,6,1,1,3975
USA,6,1,7000,28646310
USA,6,1,7300,29874009
USA,6,1,7380,29557343
USA,0,567954,253042137,"1,02553E+12"
USA,0,162864,82516259,"3,32104E+11"
USA,19,50182,382349,1519870891
USA,19,4406,93345,371055730
USA,19,12655,181734,727855654
USA,19,7741,28101,112547953
USA,19,20560,41326,165511508
USA,19,73665,367721,1461724070
USA,19,206530,72286,289507765
USA,19,1856,5045,20053137
USA,19,1765,6159,24481824
USA,19,2400,3060,12165365
USA,19,101290,133077,537257860
USA,19,3427,23923,95096873
USA,19,19530,38227,151955765
USA,19,10,10,39751
USA,19,128485,141333,561812985
USA,19,132040,151578,602536987
USA,19,10647,34750,138134536
USA,19,27407,132616,527158945
FIN,6,172,792,3260339
FIN,6,6768,29779,122588757
FIN,6,192,845,3477695
FIN,6,2472,10382,42740084
FRA,6,21984,46456,185355088
FRA,6,23202,27396,109724546
FRA,6,1216,3897,15489057
FRA,6,150864,151524,612465564
FRA,6,23790,27676,110844561
FRA,6,220644,218700,874668051
FRA,6,117490,114687,464682471
FRA,6,22272,37840,153850307
FRA,6,1,2300,9285537
FRA,6,100576,101016,409032977
FRA,6,23790,28353,113556708
FRA,6,1216,3893,16024773
FRA,6,73548,71280,288478001
FRA,6,48672,48190,194772137
FRA,6,832,5788,23480311
FRA,6,5144,12560,51716626
FRA,6,839,2192,9027667
FRA,6,13,2,8235
FRA,6,20,0,1647
FRA,6,2,8,32942
FRA,6,705,16492,66746962
FRA,6,44000,35200,142109088
FRA,6,164,6400,25884864
FRA,6,72960,106330,429102599
FRA,6,402,6806,27671970
FRA,6,24000,103200,419589528
FRA,6,70,19670,78190020
FRA,6,66096,327181,1316349027
FRA,6,58752,290628,1173471664
FRA,6,20000,121450,499960885
FRA,6,7344,36072,142764679
FRA,6,3,14,56477
FRA,6,99,776,3070596
FRA,6,27,591,2339596
FRA,6,55,456,1804624
FRA,6,0,2,7718
FRA,6,1,136,539998
FRA,6,16,1519,6010507
FRA,6,0,23,92612
FRA,6,23,984,3894564
FRA,6,7,7,26319
FRA,6,1,61,242453
FRA,6,22,908,3592547
FRA,6,12,106,420711
FRA,6,0,64,254010
FRA,6,1,36,143271
FRA,6,1,48,191833
FRA,6,19,312,1233993
FRA,6,6,293,1159073
FRA,6,1,67,267070
FRA,6,26,1560,6175981
FRA,6,28,864,3419830
FRA,6,43,2300,9102554
FRA,6,9,793,3137364
FRA,6,8,660,2613711
FRA,6,5,123,486410
FRA,6,0,41,160527
FRA,6,21,1914,7573707
FRA,6,10,432,1710509
FRA,6,3,74,294735
FRA,6,1,3812,15086386
FRA,6,2,17,66728
FRA,6,3,20,77216
FRA,6,15,1526,6040269
FRA,6,1,474,1877487
FRA,6,1,39,154274
FRA,6,2,66,262400
FRA,6,29,15340,60711519
FRA,6,17,1676,6634489
FRA,6,1,502,1987988
FRA,6,3,879,3477336
FRA,6,4,697,2758249
FRA,6,154,599,2370942
FRA,6,1,5,19195
FRA,6,2,414,1639071
FRA,6,2,3,10923
FRA,6,4,1115,4411172
FRA,6,4,126,497729
FRA,6,13,369,1459705
FRA,6,4,145,573877
FRA,6,18,356,1410708
FRA,6,18,2108,8344958
FRA,6,2,366,1446961
FRA,6,1,39,155184
FRA,6,4,922,3649618
FRA,6,2,845,3343524
FRA,6,4,416,1645403
FRA,6,49,1004,3974234
FRA,6,4,104,411608
FRA,6,7,55,217756
FRA,6,4,32,124947
FRA,6,3,625,2474873
FRA,6,1,16,62968
FRA,6,3,191,756092
FRA,6,2,161,638151
FRA,6,11,13,52678
FRA,6,4,98,386832
FRA,6,4,2,9340
FRA,6,4,18,71121
FRA,6,1,50,196978
FRA,6,40,281,1112608
FRA,6,13,15,57467
FRA,6,14,49,193852
FRA,6,9,257,1017464
FRA,6,0,16,63443
FRA,6,13,219,864852
FRA,6,5,273,1082371
FRA,6,16,1781,7048670
FRA,6,30,5224,20674401
FRA,6,217,14724,58275630
FRA,6,436,8427,33350782
FRA,6,25,638,2525136
FRA,6,6,14278,56509515
FRA,6,5,163,644127
FRA,6,10,863,3414922
FRA,6,7,640,2533725
FRA,6,5,72,286780
FRA,6,1,220,871422
FRA,6,3,293,1157766
FRA,6,1,94,370724
FRA,6,2,84,332769
FRA,6,1,13,52163
FRA,6,15,4054,16045037
FRA,6,123,1054,4172796
FRA,6,8,1556,6156865
FRA,6,1,438,1732118
FRA,6,4,704,2785122
FRA,6,422,11804,46715736
FRA,6,1,66,261252
FRA,6,1,13,50501
FRA,6,3,618,2446456
FRA,6,4,141,556621
FRA,6,36,386,1529441
FRA,6,131760,120780,486947518
FRA,6,26352,24156,99440348
FRA,6,28700,41041,163141669
FRA,0,35780,14384195,59213833501
FRA,0,31605,12944419,51477883097
GAB,6,1,5000,19949450
GAB,6,27700,72958,300340108
GHA,6,1,54976,220183140
GHA,6,82140,167074,683720305
GHA,6,42000,94080,387394157
GHA,6,649,1369,5638751
GRD,6,1503,6509,26408610
GRD,6,340,40,162278
GRD,6,2,10,40569
GRD,6,102,22998,92847053
GRC,6,15903,87207,351778253
GRC,6,4065,25003,100859344
GRC,6,22000,172161,708717815
GRC,6,38623,167027,663946721
GLP,6,46224,31784,127902681
GLP,6,19584,25367,103021364
GLP,6,23040,17280,68785978
GLP,6,25600,53600,220649224
GLP,6,150,27165,108030859
GLP,6,150,3780,15032455
GLP,6,23040,19840,80031187
GLP,6,36882,29855,120989199
GLP,6,1105,1547,6370097
GLP,6,8064,12499,49685445
GLP,6,36,11,42922
GLP,6,17,1,5765
GLP,6,15,1,5765
GLP,6,18,10,39751
GLP,6,40176,29300,116471727
GLP,6,10800,12960,52321982
GLP,6,4032,5616,22324105
GLP,6,19440,36497,146642985
GLP,6,14256,11753,46720346
GLP,6,4320,5184,20606867
GLP,6,6480,11880,47224069
GLP,6,23040,32000,129507520
GLP,6,69120,87040,348676058
GLP,6,21888,24320,96809894
GTM,6,2000,5000,20571450
GTM,6,1000,2000,8228580
GTM,6,250,1195,4916577
GTM,6,90,1073,4374278
GTM,6,500,2475,10182868
GTM,6,26991,49896,201439632
GTM,6,52,65520,267153869
GTM,6,60000,29876,120513898
GTM,6,18750,41062,163227133
GTM,6,1052,36234,149199457
GTM,6,361,2907,11852384
GTM,6,47,1275,5198736
GTM,6,1100,1093,4456642
GTM,6,14004,8812,34925631
GTM,6,14004,2465,9769011
GTM,6,32193,58031,230009772
GTM,6,128,465,1841435
GTM,6,2268,5485,21812808
GTM,6,446,96400,384960085
GTM,6,1518,46016,185773316
GTM,6,16,8263,33690052
GTM,6,20,19699,80322632
GTM,6,10,18193,72459687
GTM,6,2,43924,174097553
GTM,6,77700,17850,72782304
GTM,6,7328,222535,916334595
GTM,6,3022,8594,34063634
GTM,6,8998,17881,70870772
GTM,6,930,2236,8861908
GTM,6,5846,17684,70092089
GTM,6,3150,15280,61800113
GTM,6,2759,7937,31551959
GTM,6,70,529,2103220
GTM,6,239,1899,7549014
GTM,6,3623,32892,132509610
GTM,6,30,406,1613887
GTM,6,26892,56874,230175820
GTM,6,164,676,2735523
GTM,6,2862,20284,83010868
GTM,6,108,29075,118983185
GTM,6,130,403,1607926
GTM,6,1493,1269,5193371
GTM,6,85,774,3086180
GTM,6,353,3636,14879303
GTM,6,200,1680,6794777
GTM,6,22000,14378,58046718
GTM,6,1040,7332,30004964
GTM,6,200,1520,6147655
GTM,6,320,765,3129814
GTM,6,46,1611,6403075
GTM,6,1800,9954,40735053
GTM,6,1000,4810,19684107
GTM,6,5,425,1715886
GTM,6,3360,3124,12785421
GTM,6,20758,107943,435786400
GTM,6,4,343,1383949
GTM,6,403,23471,94757734
GTM,6,1452,25398,102538449
GTM,6,17,620,2503704
GTM,6,125,12838,51827830
GTM,6,251,13689,55264367
GTM,6,70,5804,23432497
GTM,6,76,14470,58419552
GTM,6,2210,22260,89867244
GTM,6,7,646,2606168
GTM,6,130,221,892219
GTM,6,62495,121330,489832263
GTM,6,23670,43445,176396520
GTM,6,743,1786,7212359
GTM,6,3240,8130,33017316
GTM,6,24,354,1428762
GTM,6,127,3069,12388521
GTM,6,101,1665,6722850
GTM,6,27,1150,4642486
GTM,6,36,377,1522626
GTM,6,6,172,695204
GTM,6,6,199,803885
GTM,6,30,75,303718
GTM,6,6,85,344534
GTM,6,48,1214,4899130
GTM,6,21,668,2695632
GTM,6,46,634,2559094
GTM,6,4,152,614299
GTM,6,83,4849,19574598
GTM,6,825,37149,149977491
GTM,6,29,1291,5210842
GTM,6,2436,43781,174034051
GTM,6,6,9,37638
GTM,6,60,1475,5953160
GTM,6,142,1178,4755487
GTM,6,11920,145199,577179888
GTM,6,125,1418,5740421
GTM,6,6,21,84261
GTM,6,1118,239806,969016115
GTM,6,64,16269,64672488
GTM,6,5000,11333,45049695
GTM,6,14,418,1688070
GTM,6,720,720,2946478
GTM,6,1040,6032,24067016
GTM,6,482,869,3506542
GTM,6,11900,23780,96006316
GTM,6,1,14,53664
GTM,6,2,32,129190
GTM,6,20,1,3180
GTM,6,1,5,19875
GTM,6,50,0,1988
GTM,6,26,34,137264
GTM,6,20,0,40
GTM,6,48,179,724595
GTM,6,20,304,1227306
GTM,6,2100,3403,13486800
